time,ps_waveform,ps_bpm,cam_waveform_red,cam_waveform_green,cam_bpm
19.187037,22,58,85.60785,149.239975,0
19.218596,22,58,85.7006125,149.146025,0
19.247938,22,58,86.32925,149.2178875,0
19.2787,21,58,86.6577,149.27986875,0
19.309652,22,58,86.77759375,149.32945625,0
19.340525,22,58,86.8887375,149.35661875,0
19.372801,22,58,86.90316875,149.4437625,0
19.402255,23,58,85.8537625,149.49359375,0
19.434491,23,58,85.37131875,149.47705625,0
19.463857,24,58,85.1183125,149.4302875,0
19.494686,24,58,84.95326875,149.340125,0
19.526979,25,58,84.88475625,149.2640875,0
19.556421,25,58,84.97021875,149.269775,0
19.587202,25,58,85.06449375,149.2685,0
19.620511,26,58,85.092725,149.32974375,0
19.65008,26,58,85.0228875,149.32859375,0
19.681222,26,58,85.12735625,149.37551875,0
19.71073,26,58,85.4126125,149.4371625,0
19.74205,25,58,85.51428125,149.481025,0
19.772369,25,58,85.553275,149.53464375,0
19.80324,25,58,85.5333,149.53294375,0
19.836842,24,58,85.60309375,149.59664375,0
19.864893,24,58,85.1223125,149.60913125,0
19.895757,23,58,84.98799375,149.60351875,0
19.926472,23,58,84.8814625,149.595325,0
19.957389,22,58,84.874075,149.634475,0
19.989799,22,58,84.81041875,149.665975,0
20.019165,25,58,85.11484375,149.681725,0
