time,ps_waveform,ps_bpm,cam_waveform_red,cam_waveform_green,cam_bpm
7.864351,45,61,85.0358375,149.63880625,0
7.893813,45,61,85.18413125,149.59935,0
7.924697,45,61,85.2824,149.46059375,0
7.959248,45,61,85.40468125,149.28348125,0
7.988101,43,61,84.89685,149.04873125,0
8.017391,42,61,84.573325,148.9639,0
8.048149,40,61,84.4877625,148.928175,0
8.078912,40,61,84.50253125,148.95726875,0
8.111189,38,61,84.50266875,149.06095625,0
8.140764,36,61,84.3349125,149.05583125,0
8.17288,34,61,84.41881875,149.120125,0
8.202284,32,61,84.30245625,149.19205,0
8.233198,30,61,84.4000125,149.1912625,0
8.265393,28,61,84.3359375,149.14915625,0
8.294995,27,61,84.66429375,149.07774375,0
8.32576,25,61,84.76448125,148.9388375,0
8.356612,24,61,84.8048875,148.87099375,0
8.387486,22,61,84.9209125,148.842525,0
8.422454,21,61,84.91514375,148.834175,0
8.450565,21,61,84.78546875,148.78648125,0
8.481204,20,61,84.65305625,148.7325875,0
8.510874,20,61,84.426725,148.72006875,0
8.541566,20,61,84.36680625,148.713075,0
8.575204,20,61,84.428125,148.7153625,0
8.60348,20,61,84.8231375,148.76051875,0
8.634263,20,61,84.90364375,148.7514625,0
8.665087,20,61,84.97963125,148.72958125,0
8.695955,20,61,84.93810625,148.7429875,0
8.728106,20,61,85.0019875,148.76394375,0
8.757623,21,61,85.0507625,148.80146875,0
8.78883,23,61,85.09071875,148.820475,0
8.819245,28,61,85.1365,148.82245625,0
8.850107,35,61,85.128525,148.8253875,0
8.887854,43,61,85.15421875,148.815225,0
8.91627,54,61,84.5076875,148.78435625,0
8.943744,64,61,84.29668125,148.59966875,0
8.973612,73,61,84.3155125,148.303175,0
9.004356,79,61,84.3150625,148.042025,0
9.036784,82,61,84.33674375,147.87604375,0
9.06623,82,61,85.10674375,147.82140625,0
9.097006,81,61,85.6047,147.84226875,0
9.127768,78,61,85.81950625,147.8322375,0
9.158582,74,61,85.94315,147.8091625,0
9.192133,70,61,86.0030125,147.8278875,0
9.220379,65,61,85.20886875,147.85775,0
9.251222,60,61,85.03380625,147.8414375,0
9.281914,54,61,84.83999375,147.80586875,0
9.312804,49,61,84.71715625,147.71655,0
9.34768,44,61,84.7341,147.64096875,0
9.3765,40,61,85.2170375,147.62538125,0
9.40561,35,61,85.441875,147.55116875,0
9.436403,32,61,85.5604875,147.5030125,0
9.467074,30,61,85.6335875,147.47904375,0
9.500516,30,61,85.68044375,147.48245625,0
9.528965,31,61,85.32856875,147.48318125,0
9.559517,33,61,85.26129375,147.46100625,0
9.59178,35,61,85.16155625,147.46786875,0
9.621415,38,61,85.14553125,147.46204375,0
9.653585,40,61,85.15740625,147.49845625,0
9.682923,41,61,85.400325,147.48615625,0
9.713936,42,61,85.44310625,147.5009,0
9.744764,42,61,85.564425,147.5096875,0
9.775477,42,61,85.67518125,147.51966875,0
9.810305,42,61,85.68048125,147.5393,0
9.838888,41,61,85.6347625,147.54074375,0
9.86824,40,61,85.60141875,147.5689375,0
9.900362,40,61,85.56301875,147.5182875,0
9.929833,39,61,85.56185625,147.48835625,0
9.962522,37,61,85.5235625,147.3832125,0
9.991663,36,61,85.42418125,147.1241625,0
10.022294,35,61,85.33661875,146.8498375,0
10.053482,33,61,85.38546875,146.6757125,0
10.084366,32,61,85.42020625,146.62405,0
10.116534,30,61,85.47984375,146.61143125,0
10.146074,29,61,85.767675,146.6290875,0
10.176814,28,61,85.88011875,146.6532375,0
10.208279,27,61,85.9721375,146.72219375,0
10.238477,26,61,86.0256375,146.81835,0
10.275377,25,61,86.06939375,146.8568125,0
10.304618,24,61,86.47594375,146.84795625,0
10.331719,24,61,86.62445,146.76319375,0
10.36196,23,61,86.672625,146.6697375,0
10.392695,23,61,86.734525,146.62564375,0
10.424958,22,61,86.85020625,146.59641875,0
10.454574,22,61,86.678825,146.57994375,0
10.485365,22,61,86.64560625,146.599425,0
10.516171,21,61,86.57019375,146.62115625,0
10.547087,21,61,86.61845,146.65855625,0
10.579231,23,61,86.50095,146.6804,0
10.61006,26,61,86.566475,146.74061875,0
10.639637,33,61,86.49035,146.81355,0
10.670233,40,61,86.5046375,146.81364375,0
10.701217,49,61,86.55281875,146.83816875,0
10.737066,59,61,86.44166875,146.8748375,0
10.76496,68,61,86.32488125,146.92028125,0
10.793898,75,61,86.2539375,146.9115,0
10.824831,79,61,86.14464375,146.92445625,0
10.85551,81,61,86.1548375,146.9529375,0
10.887677,80,61,86.109625,146.974825,0
10.918017,78,61,86.13241875,147.020875,0
10.947959,75,61,85.9890375,147.02643125,0
10.978931,71,61,85.97179375,147.03843125,0
11.0111,66,61,86.00591875,147.0638125,0
11.04196,61,61,85.95605,147.1186,0
11.071522,56,61,86.47348125,147.11354375,0
11.102311,51,61,86.6887875,147.14135625,0
11.133089,46,61,86.7949125,147.123325,0
11.163866,41,61,86.91723125,147.16115,0
11.198867,38,61,86.92183125,147.02775,0
11.227184,35,61,86.68063125,146.79635,0
11.256619,33,61,86.51148125,146.631225,0
11.287686,33,61,86.45150625,146.5556,0
11.31953,34,61,86.40218125,146.59930625,0
11.350466,36,61,86.43226875,146.6387875,0
11.380054,38,61,86.3874,146.66879375,0
11.410721,40,61,86.44194375,146.7086,0
11.441634,42,61,86.409575,146.77910625,0
11.472521,43,61,86.37508125,146.8274375,0
11.504606,44,61,86.42656875,146.86579375,0
11.534244,44,61,86.22500625,146.84268125,0
11.564977,43,61,85.9833,146.80079375,0
11.595886,43,61,85.97303125,146.8061375,0
11.629182,42,61,85.8848875,146.7812125,0
11.660487,40,61,85.868275,146.76370625,0
11.689527,40,61,85.82055625,146.7868375,0
11.720473,38,61,85.6621125,146.803875,0
11.750134,37,61,85.56885,146.875875,0
11.780748,35,61,85.6046875,146.89453125,0
11.813264,34,61,85.60573125,146.9450125,0
11.842516,32,61,85.36225,146.96894375,0
11.873416,30,61,85.237725,146.98153125,0
11.904235,29,61,85.17515,147.02554375,0
11.935137,27,61,85.14359375,147.081075,0
11.967319,26,61,85.08964375,147.09654375,0
11.996846,24,61,85.25800625,147.14925625,0
12.028965,23,61,85.2757875,147.18939375,0
12.058425,22,61,85.34373125,147.1993875,0
12.091709,22,61,85.323425,147.22995,0
12.122961,21,61,85.2380625,147.26474375,0
